Date,Price,Open,High,Low,Change %
13-11-2009,51666,51427,51747,51018,0.48
12-11-2009,51420,51787,52257,51453,-0.74
11-11-2009,51805,51173,51877,50874,1.22
10-11-2009,51180,51216,51462,50886,0.05
09-11-2009,51154,51351,51601,51035,-0.24
06-11-2009,51276,51150,51606,50857,0.11
05-11-2009,51218,51225,51484,50799,0.03
04-11-2009,51202,51099,51505,50759,0.18
03-11-2009,51109,49578,51432,49582,3.15
02-11-2009,49547,48959,49965,48827,1.15
30-10-2009,48982,48889,49279,48579,0.26
29-10-2009,48854,48435,49422,48376,0.9
28-10-2009,48416,48737,49125,48437,-0.69
27-10-2009,48751,48268,48983,48270,0.98
26-10-2009,48277,48991,49357,48330,-1.52
23-10-2009,49021,49305,49583,48767,-0.63
22-10-2009,49332,48994,49510,48872,0.55
21-10-2009,49061,48760,49369,48540,0.61
20-10-2009,48765,48949,49302,48675,-0.24
19-10-2009,48884,48628,49007,48302,0.56
16-10-2009,48614,48227,48851,48202,0.72
15-10-2009,48266,48843,49044,48136,-1.25
14-10-2009,48877,49354,49461,48688,-0.92
13-10-2009,49329,48794,49614,48491,0.92
12-10-2009,48879,48732,49185,48548,0.28
09-10-2009,48744,48741,48972,48219,0.1
08-10-2009,48695,48675,49120,48306,0.06
07-10-2009,48668,48636,48996,48296,0.02
06-10-2009,48660,48148,48861,47926,0.92
05-10-2009,48217,47648,48261,47333,1.14
02-10-2009,47674,47596,48107,47189,0.01
01-10-2009,47669,48016,48254,47617,-0.77
30-09-2009,48040,47697,48548,47490,0.72
29-09-2009,47697,47289,47892,47260,0.9
28-09-2009,47270,47547,47753,47203,-0.52
25-09-2009,47515,47547,48471,47267,-0.19
24-09-2009,47604,48275,48840,47469,-1.55
23-09-2009,48356,48595,48900,48203,-0.58
22-09-2009,48641,48075,48930,48111,1.13
21-09-2009,48096,48194,48326,47772,-0.41
18-09-2009,48295,48701,48929,48327,-0.73
17-09-2009,48651,48902,49176,48596,-0.56
16-09-2009,48924,48746,49303,48765,0.39
15-09-2009,48736,48590,49005,48246,0.22
14-09-2009,48629,48601,48921,48312,0.01
11-09-2009,48625,48148,49015,48039,0.94
10-09-2009,48172,48007,48383,47655,0.2
09-09-2009,48074,48097,48678,47714,-0.03
08-09-2009,48090,48279,48982,48004,-0.38
07-09-2009,48271,48404,48604,48160,-0.32
04-09-2009,48428,48375,48692,48169,0.18
03-09-2009,48341,47812,48783,47517,1.07
02-09-2009,47829,46951,48025,46484,1.8
01-09-2009,46986,46224,47076,46058,1.64
31-08-2009,46229,46320,46743,46047,-0.22
28-08-2009,46329,46229,46782,46086,0.21
27-08-2009,46231,46152,46505,45868,0.05
26-08-2009,46206,45920,46393,45823,0.6
25-08-2009,45932,45675,46641,45642,0.49
24-08-2009,45706,46091,46527,45577,-0.96
21-08-2009,46152,45466,46402,45316,1.47
20-08-2009,45483,45762,46144,45477,-0.58
19-08-2009,45750,45644,46060,45451,0.09
18-08-2009,45707,45513,45898,45433,0.41
17-08-2009,45521,45578,46090,45276,-0.11
14-08-2009,45571,45780,46293,45472,-0.45
13-08-2009,45778,45548,46223,45531,0.54
12-08-2009,45534,45237,45953,45096,0.7
11-08-2009,45216,45100,45560,44942,0.28
10-08-2009,45088,45451,45740,45010,-0.87
07-08-2009,45482,45803,46110,45501,-0.65
06-08-2009,45779,45623,46225,45476,0.33
05-08-2009,45630,45884,46068,45192,-0.55
04-08-2009,45882,45262,46067,45046,1.48
03-08-2009,45214,45472,45822,45082,-0.82
31-07-2009,45589,45046,45850,44592,1.24
30-07-2009,45032,44822,45265,44709,0.46
29-07-2009,44824,45159,45460,44683,-0.71
28-07-2009,45147,45858,46137,44969,-1.58
27-07-2009,45870,45715,46202,45433,0.39
24-07-2009,45693,45631,46043,45487,0.09
23-07-2009,45653,45923,46348,45693,-0.75
22-07-2009,45999,45694,46284,45482,0.65
21-07-2009,45701,45034,46190,45551,0.19
20-07-2009,45616,45515,46059,45387,0.28
17-07-2009,45486,45533,45750,45258,-0.07
16-07-2009,45516,45589,45749,45214,-0.1
15-07-2009,45562,45202,45775,44684,0.83
14-07-2009,45185,45021,45427,44746,0.4
13-07-2009,45006,44553,45192,44311,1.17
10-07-2009,44486,44262,44610,44167,0.49
09-07-2009,44269,44328,44779,44063,-0.14
08-07-2009,44332,44708,45210,44178,-0.88
07-07-2009,44725,44795,45154,44464,-0.2
06-07-2009,44814,44519,45129,44207,0.67
03-07-2009,44516,44444,44988,44429,0.02
02-07-2009,44506,44876,45033,44407,-0.87
01-07-2009,44897,44174,45227,44225,1.58
30-06-2009,44200,44957,45249,44169,-1.78
29-06-2009,45002,45120,45372,44796,-0.1
26-06-2009,45045,45500,45857,44980,-1.04
25-06-2009,45520,44980,45653,44886,1.13
24-06-2009,45009,44821,45650,44517,0.41
23-06-2009,44824,44721,44944,44140,0.21
22-06-2009,44731,44782,45279,44460,-0.2
19-06-2009,44822,44852,45116,44637,0.05
18-06-2009,44799,45061,45340,44802,-0.46
17-06-2009,45006,44498,45109,44222,1.11
16-06-2009,44510,44161,44782,44129,0.78
15-06-2009,44166,44522,44904,44150,-0.74
12-06-2009,44494,45234,45409,44529,-1.6
11-06-2009,45220,45010,45616,44804,0.46
10-06-2009,45012,45160,45650,44727,-0.26
09-06-2009,45132,45135,45601,44781,0.02
08-06-2009,45123,44811,45437,44720,0.63
05-06-2009,44842,46150,46309,44757,-2.72
04-06-2009,46096,45110,46257,45118,2.2
03-06-2009,45106,45913,46320,45050,-1.74
02-06-2009,45904,45575,46314,45384,0.73
01-06-2009,45573,46102,46462,45559,-1.19
29-05-2009,46121,45536,46201,45262,1.27
28-05-2009,45543,45080,45927,44786,0.99
27-05-2009,45096,45184,45715,44710,-0.09
26-05-2009,45137,45247,45697,44852,-0.33
25-05-2009,45285,44760,45396,44632,1.14
22-05-2009,44776,45050,45166,44644,-0.54
21-05-2009,45020,44447,45178,44230,1.33
20-05-2009,44428,43988,44615,43757,1
19-05-2009,43990,43643,44317,43546,0.76
18-05-2009,43659,45829,45982,43576,-4.85
15-05-2009,45884,45919,46081,45584,-0.05
14-05-2009,45907,45909,46271,45675,-0.01
13-05-2009,45912,45418,46171,44968,1.12
12-05-2009,45401,45074,45549,44888,0.69
11-05-2009,45092,44986,45301,44698,0.15
08-05-2009,45025,44662,45354,44506,0.9
07-05-2009,44625,44919,45467,44604,-0.74
06-05-2009,44958,44042,45113,44069,1.99
05-05-2009,44081,44797,45137,44109,-1.69
04-05-2009,44839,44005,45233,43965,1.95
01-05-2009,43980,44049,44193,43593,-0.09
30-04-2009,44022,44725,44927,43809,-1.68
29-04-2009,44772,44883,45123,44475,-0.19
28-04-2009,44858,45386,46027,44418,-1.17
27-04-2009,45391,45195,45984,45253,0.33
24-04-2009,45240,45062,45627,44929,0.55
23-04-2009,44992,44693,45360,44463,0.58
22-04-2009,44733,44390,44884,44231,0.8
21-04-2009,44377,44386,45133,44238,-0.04
20-04-2009,44393,43212,44638,42881,2.75
17-04-2009,43204,43398,43790,43042,-0.42
16-04-2009,43388,44124,44489,43275,-1.68
15-04-2009,44129,44048,44772,43940,0.16
14-04-2009,44060,44386,44756,43918,-0.64
13-04-2009,44346,43839,44804,43776,1.16
10-04-2009,43839,43742,44127,43610,0.18
09-04-2009,43762,44117,44355,43726,-0.75
08-04-2009,44092,43957,44945,43878,0.28
07-04-2009,43967,43398,44289,43451,1.21
06-04-2009,43440,44603,44759,43222,-2.38
03-04-2009,44497,45123,45611,44461,-1.46
02-04-2009,45158,46908,47001,44933,-3.74
01-04-2009,46913,46391,47140,46173,1.17
31-03-2009,46371,46857,47079,46158,-1
30-03-2009,46841,46595,47661,46243,0.71
27-03-2009,46513,47068,47395,46312,-1.11
26-03-2009,47035,47148,47903,46885,-0.23
25-03-2009,47143,46678,47732,46458,1.05
24-03-2009,46653,47129,47931,46410,-1.03
23-03-2009,47139,47977,48324,47178,-1.85
20-03-2009,48027,48147,48643,47645,-0.3
19-03-2009,48170,48002,48332,46902,0.25
18-03-2009,48048,46868,48423,45262,2.55
17-03-2009,46853,47208,47559,46759,-0.67
16-03-2009,47170,47806,47873,47016,-1.29
13-03-2009,47788,47676,48357,47169,0.12
12-03-2009,47729,46185,48247,46190,3.26
11-03-2009,46221,45992,46578,45657,0.48
10-03-2009,45999,47672,48010,45777,-3.6
09-03-2009,47717,48502,48831,47224,-1.44
06-03-2009,48416,48104,48863,47962,0.69
05-03-2009,48086,46727,48358,46680,2.88
04-03-2009,46738,47582,47896,46472,-1.66
03-03-2009,47525,47923,48314,47048,-0.88
02-03-2009,47949,47870,49618,47896,-0.33
27-02-2009,48107,47550,49166,47175,1.24
26-02-2009,47520,47465,48070,46989,0.36
25-02-2009,47348,47829,48865,47171,-1.06
24-02-2009,47856,48827,49528,47772,-2.1
23-02-2009,48881,49337,49573,48338,-0.47
20-02-2009,49112,48072,50154,47973,2.14
19-02-2009,48084,49190,49351,48057,-2.22
18-02-2009,49175,48033,49292,47680,2.24
17-02-2009,48097,45911,48447,45823,4.74
16-02-2009,45919,45690,46119,45363,0.49
13-02-2009,45695,46046,46185,45319,-0.91
12-02-2009,46114,45753,46492,45211,0.68
11-02-2009,45801,44593,46386,44220,2.5
10-02-2009,44686,43394,44798,43078,2.95
09-02-2009,43406,44218,44376,42758,-1.92
06-02-2009,44257,44424,44907,43484,-0.49
05-02-2009,44475,44048,44995,43628,0.93
04-02-2009,44065,43674,44250,43209,0.79
03-02-2009,43718,43988,44440,42970,-0.43
02-02-2009,43905,45254,45415,43895,-2.95
30-01-2009,45239,44223,45499,43737,2.25
29-01-2009,44242,43108,44491,42595,2.71
28-01-2009,43074,43665,44032,42971,-1.35
27-01-2009,43663,43783,44350,43499,-0.32
26-01-2009,43803,44042,44464,43263,-0.62
23-01-2009,44074,41922,44294,41547,4.95
22-01-2009,41996,41849,42359,41276,0.29
21-01-2009,41873,41933,42535,41246,-0.24
20-01-2009,41972,40488,42517,39977,3.57
19-01-2009,40527,40962,41180,40379,-0.92
16-01-2009,40904,39928,41037,39583,2.69
15-01-2009,39833,39415,40101,39050,0.92
14-01-2009,39468,40147,40477,39253,-1.7
13-01-2009,40149,39804,40759,39855,0.71
12-01-2009,39868,41178,41534,39657,-2.69
09-01-2009,40969,41498,42063,40633,-1.36
08-01-2009,41534,40953,41918,40291,1.45
07-01-2009,40942,41805,42337,40590,-2.09
06-01-2009,41817,41566,42177,40812,0.7
05-01-2009,41525,42184,42570,40781,-1.36
02-01-2009,42099,42687,43020,41895,-1.86
01-01-2009,42899,42729,43084,42736,0.57
31-12-2008,42656,41923,42956,41477,1.71
30-12-2008,41940,42363,42707,41606,-0.68
29-12-2008,42228,41995,43267,42029,0.47
26-12-2008,42029,39883,42216,39981,4.88
25-12-2008,40073,40293,40418,39928,-0.73
24-12-2008,40367,40804,41327,39899,-1
23-12-2008,40775,40415,41381,40247,1.03
22-12-2008,40358,39443,40739,39327,2.3
19-12-2008,39452,39844,40305,39077,-0.88
18-12-2008,39804,39844,39954,39862,-3.19
17-12-2008,41115,40734,41949,39917,0.93
16-12-2008,40736,39894,40873,39529,1.98
15-12-2008,39946,39739,40341,39232,0.53
12-12-2008,39734,39448,40066,39095,0.49
11-12-2008,39542,39437,40127,38791,0.5
10-12-2008,39347,38150,39692,38002,3.11
09-12-2008,38162,38156,38442,37499,-0.06
08-12-2008,38185,37238,38705,37263,2.11
05-12-2008,37395,38124,38472,36751,-1.9
04-12-2008,38119,38566,39280,37836,-1.19
03-12-2008,38578,39155,39299,38124,-1.49
02-12-2008,39163,38404,39373,38166,2.09
01-12-2008,38362,40383,40725,38356,-5.06
28-11-2008,40408,39741,40902,39532,1.69
27-11-2008,39736,40046,40323,39716,-0.8
26-11-2008,40056,40787,40891,39803,-1.79
25-11-2008,40787,40948,41285,40034,-0.35
24-11-2008,40928,39646,41481,36182,3.58
21-11-2008,39515,37267,39775,37012,5.75
20-11-2008,37367,36525,37740,36411,2.37
19-11-2008,36503,36481,38071,36140,0.24
18-11-2008,36415,36086,36966,36014,0.9
17-11-2008,36091,36187,36995,35512,-0.14
14-11-2008,36141,36000,36729,35421,0.42
13-11-2008,35991,34964,36206,34368,2.99
12-11-2008,34947,35030,36249,34865,-0.39
11-11-2008,35085,35276,35866,34865,-0.49
10-11-2008,35257,34888,36328,34991,0.9
07-11-2008,34943,34893,35595,34326,0.09
06-11-2008,34910,35028,36258,34574,-0.2
05-11-2008,34981,36036,36422,34935,-3.18
04-11-2008,36130,35041,36367,34755,3.23
03-11-2008,35000,35680,36112,35030,-1.79
31-10-2008,35639,36221,36591,35521,-1.51
30-10-2008,36187,37284,38446,36140,-2.83
29-10-2008,37240,36952,38260,36530,0.93
28-10-2008,36895,36290,37578,35883,1.67
27-10-2008,36290,36492,37163,35527,-0.55
24-10-2008,36489,35909,36964,34056,1.98
23-10-2008,35780,35819,36604,34711,-0.24
22-10-2008,35866,37846,38048,35536,-4.64
21-10-2008,37612,38806,39263,37388,-2.89
20-10-2008,38732,38030,39534,38046,1.74
17-10-2008,38069,39187,39687,37782,-2.79
16-10-2008,39163,40986,41428,38236,-4.52
15-10-2008,41018,40031,41479,40093,2.46
14-10-2008,40034,40012,41115,39925,0.14
13-10-2008,39978,41069,42029,39558,-2.42
10-10-2008,40972,43672,45486,40000,-6.28
09-10-2008,43716,43304,43994,41821,0.78
08-10-2008,43376,42483,44624,41817,2.16
07-10-2008,42459,40891,42841,40743,3.66
06-10-2008,40960,38921,41870,38586,4.89
03-10-2008,39052,38597,40081,38296,1.35
02-10-2008,38530,40394,40578,38372,-4.56
01-10-2008,40371,40723,41639,40210,-0.84
30-09-2008,40714,41941,42560,40266,-3.04
29-09-2008,41992,40967,42920,40113,2.81
26-09-2008,40846,40306,42324,40056,1.44
25-09-2008,40265,40404,41584,39798,-0.23
24-09-2008,40358,40504,41425,39709,-0.64
23-09-2008,40616,40725,41312,40247,-0.42
22-09-2008,40788,39913,41060,39245,2.25
19-09-2008,39890,39255,40181,38152,1.56
18-09-2008,39279,39721,41895,39074,-1.37
17-09-2008,39822,36325,40047,36019,9.41
16-09-2008,36397,35878,36970,35449,1.48
15-09-2008,35866,34961,36059,34991,2.82
12-09-2008,34882,34002,35048,33877,2.75
11-09-2008,33950,33817,34533,33494,0.21
10-09-2008,33878,34688,35332,33864,-2.39
09-09-2008,34706,35625,36072,34733,-2.68
08-09-2008,35660,35863,36481,35530,-0.49
05-09-2008,35837,35243,36600,34804,1.77
04-09-2008,35215,35193,36126,35159,0.12
03-09-2008,35171,35713,35811,34717,-1.43
02-09-2008,35680,36032,36212,35066,-1.12
01-09-2008,36083,36593,36896,36049,-0.83
29-08-2008,36387,36393,36736,36182,-0.07
28-08-2008,36413,36074,36922,36003,0.99
27-08-2008,36055,36030,36649,35937,0.04
26-08-2008,36041,35872,36323,35396,0.49
25-08-2008,35866,35733,36175,35257,0.71
22-08-2008,35613,36218,36384,35600,-1.76
21-08-2008,36250,35439,36472,35247,2.26
20-08-2008,35448,35372,35852,34927,0.18
19-08-2008,35385,34728,35515,34064,1.96
18-08-2008,34704,33930,34934,33749,3.23
15-08-2008,33619,34560,34615,33059,-2.75
14-08-2008,34568,35121,35971,34538,-1.6
13-08-2008,35129,34294,35327,33900,2.52
12-08-2008,34266,34588,34982,33629,-1.02
11-08-2008,34619,35920,36437,34451,-3.56
08-08-2008,35899,36584,36730,35738,-1.98
07-08-2008,36626,36895,37231,36447,-0.72
06-08-2008,36892,36814,37342,36705,0.23
05-08-2008,36808,37898,37983,36831,-2.81
04-08-2008,37873,38433,38878,37901,-1.47
01-08-2008,38438,38862,38936,38174,-0.85
31-07-2008,38769,38339,39303,38268,1.29
30-07-2008,38273,39049,39150,37868,-1.92
29-07-2008,39021,39546,39888,38913,-1.31
28-07-2008,39539,39128,39703,38983,1.01
25-07-2008,39145,39019,39517,38741,0.4
24-07-2008,38987,38690,39261,38386,0.81
23-07-2008,38676,40150,40367,38615,-3.7
22-07-2008,40163,41173,41697,40129,-2.47
21-07-2008,41180,40799,41405,40760,1.06
18-07-2008,40748,40844,41332,40527,-0.26
17-07-2008,40854,41250,41925,40780,-0.98
16-07-2008,41261,42053,42219,41233,-1.86
15-07-2008,42043,41706,42727,41183,0.88
14-07-2008,41676,41295,41857,40836,1.11
11-07-2008,41217,40474,41441,40195,1.66
10-07-2008,40543,39898,40636,39828,1.63
09-07-2008,39893,39734,40019,39450,0.41
08-07-2008,39732,39962,40513,39427,-0.6
07-07-2008,39970,40222,40274,39519,-0.62
04-07-2008,40219,40245,40515,40043,-0.11
03-07-2008,40262,40631,40999,40037,-0.99
02-07-2008,40664,40591,40870,40220,0.19
01-07-2008,40587,39713,40918,39439,2.35
30-06-2008,39653,39708,40322,39345,-0.02
27-06-2008,39659,39008,39833,38649,1.65
26-06-2008,39014,37757,39098,37586,3.4
25-06-2008,37732,38005,38125,37263,-0.76
24-06-2008,38022,37938,38342,37835,0.22
23-06-2008,37940,38601,39004,37708,-1.67
20-06-2008,38583,38516,38999,38288,0.15
19-06-2008,38527,38259,38993,38346,0.76
18-06-2008,38236,37748,38388,37698,1.28
17-06-2008,37754,37799,38110,37411,-0.1
16-06-2008,37790,37239,38453,37130,1.32
13-06-2008,37297,37072,37509,36872,0.64
12-06-2008,37059,37559,37712,36671,-1.32
11-06-2008,37557,37190,37925,37031,1.07
10-06-2008,37158,38157,38309,37094,-2.68
09-06-2008,38182,38455,38996,38153,-0.65
06-06-2008,38431,37532,38503,37403,2.3
05-06-2008,37568,37423,37769,37111,0.48
04-06-2008,37388,37404,37814,37209,-0.08
03-06-2008,37417,37722,38225,37314,-0.74
02-06-2008,37697,37377,38067,37230,0.99
30-05-2008,37328,37305,37789,37040,0.15
29-05-2008,37273,38442,38604,37161,-2.86
28-05-2008,38371,38775,38986,37924,-1.05
27-05-2008,38780,39544,39885,38800,-1.94
26-05-2008,39546,39324,39692,39268,0.59
23-05-2008,39316,39389,39649,39075,-0.32
22-05-2008,39440,39801,40372,39353,-0.9
21-05-2008,39797,39098,39909,38846,1.91
20-05-2008,39049,38316,39275,38124,1.89
19-05-2008,38326,38287,38867,38189,0.29
16-05-2008,38215,37610,38480,37283,1.7
15-05-2008,37578,36580,37873,36391,2.76
14-05-2008,36567,36410,36961,36256,0.37
13-05-2008,36433,37071,37221,36271,-1.71
12-05-2008,37066,36688,37362,36573,0.95
09-05-2008,36717,36798,37095,36121,-0.11
08-05-2008,36757,35801,36988,35535,2.76
07-05-2008,35770,35827,36199,35675,-0.19
06-05-2008,35837,35473,36126,35362,0.98
05-05-2008,35490,34784,35576,34823,2.31
02-05-2008,34689,34425,34914,34210,0.72
01-05-2008,34441,35440,35624,34292,-2.13
30-04-2008,35190,34994,35526,34916,0.46
29-04-2008,35028,35746,36045,35007,-2.03
28-04-2008,35754,35544,36029,35471,0.86
25-04-2008,35450,35514,36033,35289,-0.12
24-04-2008,35494,36079,36391,35403,-1.68
23-04-2008,36101,36587,36887,35865,-1.41
22-04-2008,36619,36415,36940,36390,0.56
21-04-2008,36415,36510,37076,36342,0.01
18-04-2008,36411,37331,37744,35975,-2.45
17-04-2008,37327,37631,38054,37301,-0.8
16-04-2008,37627,36986,37923,36813,1.72
15-04-2008,36990,36833,37409,36513,0.45
14-04-2008,36825,36630,37179,36368,-0.04
11-04-2008,36839,37022,37163,36663,-0.45
10-04-2008,37006,37251,37563,36808,-0.68
09-04-2008,37259,36590,37343,36093,1.86
08-04-2008,36578,36691,37035,36261,-0.25
07-04-2008,36671,36346,37148,36318,0.83
04-04-2008,36370,36094,36459,35905,0.85
03-04-2008,36062,35991,36392,35526,0.02
02-04-2008,36055,35250,36174,35174,2.38
01-04-2008,35218,36628,36868,34882,-3.86
31-03-2008,36630,37118,37631,36639,-1.16
28-03-2008,37061,37931,38107,36711,-2.33
27-03-2008,37943,38280,38344,37549,-0.84
26-03-2008,38264,37611,38332,37505,1.75
25-03-2008,37607,36666,37667,36595,2.48
24-03-2008,36698,36480,37299,36357,0.17
21-03-2008,36635,36748,39564,36548,0.07
20-03-2008,36611,37914,38071,36637,-3.78
19-03-2008,38051,39428,40425,37853,-3.56
18-03-2008,39456,40802,41032,39333,-3.18
17-03-2008,40754,40531,41940,40421,0.7
14-03-2008,40470,40232,40512,39804,0.66
13-03-2008,40204,39558,40371,39388,1.72
12-03-2008,39526,39248,39576,38986,0.68
11-03-2008,39261,39308,39865,38839,-0.1
10-03-2008,39300,39329,39852,38843,-0.06
07-03-2008,39325,39263,39963,39125,0.13
06-03-2008,39275,39716,39914,38745,-1.08
05-03-2008,39704,38754,39886,38626,2.53
04-03-2008,38722,39606,39784,38643,-2.23
03-03-2008,39606,38832,39956,38867,2.06
29-02-2008,38805,38095,39040,38155,0.53
28-02-2008,38601,37986,38645,37926,1.59
27-02-2008,37998,37808,38356,37814,0.44
26-02-2008,37832,37498,37861,36991,0.92
25-02-2008,37486,37815,38091,37242,-0.82
22-02-2008,37795,37619,37970,37450,0.52
21-02-2008,37600,37844,38009,37545,-0.76
20-02-2008,37888,36924,37948,36658,2.64
19-02-2008,36912,35837,37158,35852,2.9
18-02-2008,35873,35796,36065,35625,0.25
15-02-2008,35784,35941,36241,35627,-0.38
14-02-2008,35922,35998,36262,35641,-0.04
13-02-2008,35935,35845,36198,35551,0.32
12-02-2008,35822,36610,36679,35747,-2.23
11-02-2008,36639,36453,36816,36283,0.84
08-02-2008,36334,35879,36472,35728,1.24
07-02-2008,35889,35548,36042,35316,0.93
06-02-2008,35557,34938,35852,34928,1.76
05-02-2008,34942,35444,35705,34909,-1.52
04-02-2008,35480,35515,35903,34913,-0.56
01-02-2008,35681,36286,36869,35415,-1.77
31-01-2008,36325,36422,36555,36053,-0.37
30-01-2008,36461,36246,36667,35979,0.51
29-01-2008,36275,36338,36767,35974,-0.23
28-01-2008,36358,35997,36591,35813,1.25
25-01-2008,35908,35797,36378,35616,0.92
24-01-2008,35582,35185,35786,34965,1.32
23-01-2008,35120,35060,35274,34567,0.17
22-01-2008,35060,33899,35185,33658,2.86
21-01-2008,34086,34545,34760,33818,-1.66
18-01-2008,34661,34339,34840,34026,0.89
17-01-2008,34355,34425,34879,34244,-0.09
16-01-2008,34386,34895,35350,34291,-2.01
15-01-2008,35091,35386,35899,35092,-0.99
14-01-2008,35441,35141,35924,34919,1.1
11-01-2008,35055,34951,35277,34723,0.25
10-01-2008,34967,34378,35076,33946,1.82
09-01-2008,34342,34329,35028,34154,0.02
08-01-2008,34337,33640,34500,33469,2.07
07-01-2008,33640,33822,33926,33510,-0.58
04-01-2008,33837,33841,34155,33488,0.02
03-01-2008,33830,33664,34214,33447,0.42
02-01-2008,33688,32970,33950,32787,2.58
01-01-2008,32840,32815,32883,32827,0.09
31-12-2007,32811,33052,33247,32788,-0.7
28-12-2007,33044,32525,33108,32298,1.73
27-12-2007,32481,32449,32661,32227,0.01
26-12-2007,32477,31821,32566,31839,2.27
25-12-2007,31756,31941,31997,31683,-0.6
24-12-2007,31949,31917,32087,31785,0.21
21-12-2007,31881,31430,32064,31262,1.45
20-12-2007,31426,31719,31795,31282,-0.9
19-12-2007,31711,31683,31844,31455,0.18
18-12-2007,31655,31320,31863,31088,1.25
17-12-2007,31264,31173,31491,31017,0.17
14-12-2007,31212,31386,31667,30966,-0.54
13-12-2007,31382,31962,32005,31125,-1.77
12-12-2007,31949,31346,32114,31342,1.94
11-12-2007,31342,31762,31981,31344,-1.38
10-12-2007,31782,31228,31937,31105,1.65
07-12-2007,31267,31607,31690,31116,-1.07
06-12-2007,31607,31220,31746,30964,1.11
05-12-2007,31259,31515,31838,31124,-0.88
04-12-2007,31538,31173,31686,30980,1.21
03-12-2007,31161,30917,31334,30667,0.83
30-11-2007,30905,31399,31712,30749,-1.61
29-11-2007,31411,31787,32849,31425,-1.39
28-11-2007,31854,32200,32886,31470,-0.94
27-11-2007,32156,32614,33064,32090,-1.1
26-11-2007,32515,31008,33237,31045,-0.36
23-11-2007,32632,31742,32774,31701,2.8
22-11-2007,31742,31402,31815,31281,0.86
21-11-2007,31473,31541,31797,31238,-0.1
20-11-2007,31505,30666,31537,30279,2.8
19-11-2007,30646,30697,31139,30421,-0.25
16-11-2007,30725,30897,31298,30639,-0.52
15-11-2007,30886,31783,32182,30674,-2.86
14-11-2007,31795,31400,32038,31388,1.32
13-11-2007,31380,31506,31875,31013,-0.41
12-11-2007,31510,32481,32511,31310,-3.07
